epi_week,date,state,newCases
130,2021-07-29,MA,949
130,2021-07-29,MG,5668
130,2021-07-29,MS,583
130,2021-07-29,MT,1427
130,2021-07-29,PA,647
130,2021-07-29,PB,1019
130,2021-07-29,PE,1038
130,2021-07-29,PI,473
130,2021-07-29,PR,2457
130,2021-07-29,RJ,1441
130,2021-07-29,RN,177
130,2021-07-29,RO,263
130,2021-07-29,RR,256
130,2021-07-29,RS,3111
130,2021-07-29,SC,1887
130,2021-07-29,SE,234
130,2021-07-29,SP,11313
130,2021-07-29,TO,401
130,2021-07-30,AC,55
130,2021-07-30,AL,337
130,2021-07-30,AM,529
130,2021-07-30,AP,80
130,2021-07-30,BA,1301
130,2021-07-30,CE,732
130,2021-07-30,DF,738
130,2021-07-30,ES,698
130,2021-07-30,GO,2658
130,2021-07-30,MA,635
130,2021-07-30,MG,5794
130,2021-07-30,MS,659
130,2021-07-30,MT,1522
130,2021-07-30,PA,388
130,2021-07-30,PB,992
130,2021-07-30,PE,956
130,2021-07-30,PI,354
130,2021-07-30,PR,2292
130,2021-07-30,RJ,5076
130,2021-07-30,RN,287
130,2021-07-30,RO,256
130,2021-07-30,RR,177
130,2021-07-30,RS,1593
130,2021-07-30,SC,1590
130,2021-07-30,SE,161
130,2021-07-30,SP,10103
130,2021-07-30,TO,402
130,2021-07-31,AC,13
130,2021-07-31,AL,313
130,2021-07-31,AM,337
130,2021-07-31,AP,62
130,2021-07-31,BA,1396
130,2021-07-31,CE,829
130,2021-07-31,DF,762
130,2021-07-31,ES,373
130,2021-07-31,GO,427
130,2021-07-31,MA,339
130,2021-07-31,MG,6309
130,2021-07-31,MS,500
130,2021-07-31,MT,666
130,2021-07-31,PA,45
130,2021-07-31,PB,463
130,2021-07-31,PE,942
130,2021-07-31,PI,159
130,2021-07-31,PR,2357
130,2021-07-31,RJ,2823
130,2021-07-31,RN,111
130,2021-07-31,RO,76
130,2021-07-31,RR,116
130,2021-07-31,RS,4441
130,2021-07-31,SC,1425
130,2021-07-31,SE,238
130,2021-07-31,SP,9390
130,2021-07-31,TO,171
131,2021-08-01,AC,6
131,2021-08-01,AL,109
131,2021-08-01,AM,176
131,2021-08-01,AP,66
131,2021-08-01,BA,627
131,2021-08-01,CE,256
131,2021-08-01,DF,699
131,2021-08-01,ES,271
131,2021-08-01,GO,413
131,2021-08-01,MA,37
131,2021-08-01,MG,6762
131,2021-08-01,MS,280
131,2021-08-01,MT,260
131,2021-08-01,PA,19
131,2021-08-01,PB,495
131,2021-08-01,PE,643
131,2021-08-01,PI,98
131,2021-08-01,PR,2246
131,2021-08-01,RJ,481
131,2021-08-01,RN,25
131,2021-08-01,RO,154
131,2021-08-01,RR,38
131,2021-08-01,RS,972
131,2021-08-01,SC,655
131,2021-08-01,SE,333
131,2021-08-01,SP,3873
131,2021-08-01,TO,358
131,2021-08-02,AC,39
131,2021-08-02,AL,62
131,2021-08-02,AM,231
131,2021-08-02,AP,58
131,2021-08-02,BA,638
131,2021-08-02,CE,82
131,2021-08-02,DF,705
131,2021-08-02,ES,421
131,2021-08-02,GO,3430
131,2021-08-02,MA,204
131,2021-08-02,MG,2261
131,2021-08-02,MS,631
131,2021-08-02,MT,1031
131,2021-08-02,PA,468
131,2021-08-02,PB,132
131,2021-08-02,PE,524
131,2021-08-02,PI,257
131,2021-08-02,PR,2111
131,2021-08-02,RJ,1157
131,2021-08-02,RN,194
131,2021-08-02,RO,144
131,2021-08-02,RR,93
131,2021-08-02,RS,699
131,2021-08-02,SC,890
131,2021-08-02,SE,137
131,2021-08-02,SP,1939
131,2021-08-02,TO,323
131,2021-08-03,AC,2
131,2021-08-03,AL,215
131,2021-08-03,AM,390
131,2021-08-03,AP,42
131,2021-08-03,BA,553
131,2021-08-03,CE,752
131,2021-08-03,DF,324
131,2021-08-03,ES,556
131,2021-08-03,GO,3182
131,2021-08-03,MA,642
131,2021-08-03,MG,168
131,2021-08-03,MS,531
131,2021-08-03,MT,2027
131,2021-08-03,PA,758
131,2021-08-03,PB,37
131,2021-08-03,PE,772
131,2021-08-03,PI,336
131,2021-08-03,PR,3079
131,2021-08-03,RJ,3450
131,2021-08-03,RN,222
131,2021-08-03,RO,365
131,2021-08-03,RR,158
131,2021-08-03,RS,1847
131,2021-08-03,SC,1508
131,2021-08-03,SE,249
131,2021-08-03,SP,9942
131,2021-08-03,TO,372
131,2021-08-04,AC,44
131,2021-08-04,AL,411
131,2021-08-04,AM,587
131,2021-08-04,AP,106
131,2021-08-04,BA,1906
131,2021-08-04,CE,0
131,2021-08-04,DF,633
131,2021-08-04,ES,716
131,2021-08-04,GO,3313
131,2021-08-04,MA,714
131,2021-08-04,MG,5292
131,2021-08-04,MS,506
131,2021-08-04,MT,1095
131,2021-08-04,PA,656
131,2021-08-04,PB,872
131,2021-08-04,PE,738
131,2021-08-04,PI,334
131,2021-08-04,PR,3252
131,2021-08-04,RJ,4289
131,2021-08-04,RN,224
131,2021-08-04,RO,284
131,2021-08-04,RR,180
131,2021-08-04,RS,1601
131,2021-08-04,SC,1710
131,2021-08-04,SE,116
131,2021-08-04,SP,10490
131,2021-08-04,TO,459
131,2021-08-05,AC,59
131,2021-08-05,AL,468
131,2021-08-05,AM,343
131,2021-08-05,AP,52
131,2021-08-05,BA,1595
131,2021-08-05,CE,1187
131,2021-08-05,DF,665
131,2021-08-05,ES,906
131,2021-08-05,GO,2977
131,2021-08-05,MA,626
131,2021-08-05,MG,4921
131,2021-08-05,MS,569
131,2021-08-05,MT,1259
131,2021-08-05,PA,607
131,2021-08-05,PB,570
131,2021-08-05,PE,644
131,2021-08-05,PI,470
131,2021-08-05,PR,2188
131,2021-08-05,RJ,3319
131,2021-08-05,RN,249
131,2021-08-05,RO,221
131,2021-08-05,RR,160
131,2021-08-05,RS,3161
131,2021-08-05,SC,1483
131,2021-08-05,SE,236
131,2021-08-05,SP,10099
131,2021-08-05,TO,445
131,2021-08-06,AC,88
131,2021-08-06,AL,184
131,2021-08-06,AM,455
131,2021-08-06,AP,76
131,2021-08-06,BA,1267
131,2021-08-06,CE,926
131,2021-08-06,DF,992
131,2021-08-06,ES,447
131,2021-08-06,GO,3689
131,2021-08-06,MA,603
131,2021-08-06,MG,5270
131,2021-08-06,MS,417
131,2021-08-06,MT,1155
131,2021-08-06,PA,547
131,2021-08-06,PB,423
131,2021-08-06,PE,690
131,2021-08-06,PI,244
131,2021-08-06,PR,6732
131,2021-08-06,RJ,1959
131,2021-08-06,RN,241
131,2021-08-06,RO,280
131,2021-08-06,RR,155
131,2021-08-06,RS,3036
131,2021-08-06,SC,1817
131,2021-08-06,SE,140
131,2021-08-06,SP,10557
131,2021-08-06,TO,272
131,2021-08-07,AC,10
131,2021-08-07,AL,250
131,2021-08-07,AM,400
131,2021-08-07,AP,48
131,2021-08-07,BA,1675
131,2021-08-07,CE,636
131,2021-08-07,DF,583
131,2021-08-07,ES,337
131,2021-08-07,GO,559
131,2021-08-07,MA,314
131,2021-08-07,MG,4488
131,2021-08-07,MS,400
131,2021-08-07,MT,657
131,2021-08-07,PA,74
131,2021-08-07,PB,406
131,2021-08-07,PE,723
131,2021-08-07,PI,131
131,2021-08-07,PR,2522
131,2021-08-07,RJ,12417
131,2021-08-07,RN,103
131,2021-08-07,RO,244
131,2021-08-07,RR,107
131,2021-08-07,RS,1717
131,2021-08-07,SC,1521
131,2021-08-07,SE,76
131,2021-08-07,SP,8973
131,2021-08-07,TO,159
132,2021-08-08,AC,0
132,2021-08-08,AL,103
132,2021-08-08,AM,156
132,2021-08-08,AP,43
132,2021-08-08,BA,484
132,2021-08-08,CE,286
132,2021-08-08,DF,321
132,2021-08-08,ES,234
132,2021-08-08,GO,382
132,2021-08-08,MA,19
132,2021-08-08,MG,2189
132,2021-08-08,MS,703
132,2021-08-08,MT,172
132,2021-08-08,PA,50
132,2021-08-08,PB,321
132,2021-08-08,PE,323
132,2021-08-08,PI,56
132,2021-08-08,PR,1254
132,2021-08-08,RJ,1680
132,2021-08-08,RN,0
132,2021-08-08,RO,22
132,2021-08-08,RR,31
132,2021-08-08,RS,608
132,2021-08-08,SC,544
132,2021-08-08,SE,69
132,2021-08-08,SP,3726
132,2021-08-08,TO,117
132,2021-08-09,AC,33
132,2021-08-09,AL,21
132,2021-08-09,AM,294
132,2021-08-09,AP,16
132,2021-08-09,BA,386
132,2021-08-09,CE,182
132,2021-08-09,DF,594
132,2021-08-09,ES,462
132,2021-08-09,GO,3764
132,2021-08-09,MA,202
132,2021-08-09,MG,1003
132,2021-08-09,MS,443
132,2021-08-09,MT,1103
132,2021-08-09,PA,390
132,2021-08-09,PB,121
132,2021-08-09,PE,100
132,2021-08-09,PI,162
132,2021-08-09,PR,987
132,2021-08-09,RJ,1202
132,2021-08-09,RN,172
132,2021-08-09,RO,273
132,2021-08-09,RR,87
132,2021-08-09,RS,422
132,2021-08-09,SC,747
132,2021-08-09,SE,158
132,2021-08-09,SP,1798
132,2021-08-09,TO,411
132,2021-08-10,AC,1
132,2021-08-10,AL,137
132,2021-08-10,AM,430
132,2021-08-10,AP,99
132,2021-08-10,BA,1456
132,2021-08-10,CE,549
132,2021-08-10,DF,447
132,2021-08-10,ES,750
132,2021-08-10,GO,4139
132,2021-08-10,MA,603
132,2021-08-10,MG,4133
132,2021-08-10,MS,371
132,2021-08-10,MT,1397
132,2021-08-10,PA,480
132,2021-08-10,PB,194
132,2021-08-10,PE,571
132,2021-08-10,PI,402
132,2021-08-10,PR,1532
132,2021-08-10,RJ,1979
132,2021-08-10,RN,312
132,2021-08-10,RO,258
132,2021-08-10,RR,185
132,2021-08-10,RS,1883
132,2021-08-10,SC,2038
132,2021-08-10,SE,442
132,2021-08-10,SP,10455
132,2021-08-10,TO,216
132,2021-08-11,AC,45
132,2021-08-11,AL,208
132,2021-08-11,AM,350
132,2021-08-11,AP,44
132,2021-08-11,BA,1040
132,2021-08-11,CE,592
132,2021-08-11,DF,662
132,2021-08-11,ES,789
132,2021-08-11,GO,2848
132,2021-08-11,MA,589
132,2021-08-11,MG,4654
132,2021-08-11,MS,337
132,2021-08-11,MT,1427
132,2021-08-11,PA,399
132,2021-08-11,PB,579
132,2021-08-11,PE,825
132,2021-08-11,PI,313
132,2021-08-11,PR,2117
132,2021-08-11,RJ,4037
132,2021-08-11,RN,165
132,2021-08-11,RO,282
132,2021-08-11,RR,166
132,2021-08-11,RS,1815
132,2021-08-11,SC,1801
132,2021-08-11,SE,286
132,2021-08-11,SP,8701
132,2021-08-11,TO,367
132,2021-08-12,AC,8
132,2021-08-12,AL,160
132,2021-08-12,AM,378
132,2021-08-12,AP,66
132,2021-08-12,BA,1362
132,2021-08-12,CE,442
132,2021-08-12,DF,661
132,2021-08-12,ES,627
132,2021-08-12,GO,2803
132,2021-08-12,MA,701
132,2021-08-12,MG,4525
132,2021-08-12,MS,513
132,2021-08-12,MT,1225
132,2021-08-12,PA,474
132,2021-08-12,PB,422
132,2021-08-12,PE,712
132,2021-08-12,PI,243
132,2021-08-12,PR,2287
132,2021-08-12,RJ,4713
132,2021-08-12,RN,221
132,2021-08-12,RO,8
132,2021-08-12,RR,185
132,2021-08-12,RS,1563
132,2021-08-12,SC,1811
132,2021-08-12,SE,149
132,2021-08-12,SP,9244
132,2021-08-12,TO,348
132,2021-08-13,AC,9
132,2021-08-13,AL,81
132,2021-08-13,AM,354
132,2021-08-13,AP,27
132,2021-08-13,BA,1118
132,2021-08-13,CE,251
132,2021-08-13,DF,600
132,2021-08-13,ES,926
132,2021-08-13,GO,2267
132,2021-08-13,MA,437
132,2021-08-13,MG,3517
132,2021-08-13,MS,569
132,2021-08-13,MT,1336
132,2021-08-13,PA,433
132,2021-08-13,PB,449
132,2021-08-13,PE,658
132,2021-08-13,PI,281
132,2021-08-13,PR,2560
132,2021-08-13,RJ,4363
132,2021-08-13,RN,342
132,2021-08-13,RO,183
132,2021-08-13,RR,31
132,2021-08-13,RS,1356
132,2021-08-13,SC,1525
132,2021-08-13,SE,131
132,2021-08-13,SP,8898
132,2021-08-13,TO,289
132,2021-08-14,AC,2
132,2021-08-14,AL,266
132,2021-08-14,AM,178
132,2021-08-14,AP,51
132,2021-08-14,BA,1082
132,2021-08-14,CE,670
132,2021-08-14,DF,1043
132,2021-08-14,ES,472
132,2021-08-14,GO,740
132,2021-08-14,MA,194
132,2021-08-14,MG,3728
132,2021-08-14,MS,313
132,2021-08-14,MT,481
132,2021-08-14,PA,16
132,2021-08-14,PB,442
132,2021-08-14,PE,1294
132,2021-08-14,PI,160
132,2021-08-14,PR,2765
132,2021-08-14,RJ,3861
132,2021-08-14,RN,39
132,2021-08-14,RO,160
132,2021-08-14,RR,211
132,2021-08-14,RS,1585
132,2021-08-14,SC,1339
132,2021-08-14,SE,37
132,2021-08-14,SP,8024
132,2021-08-14,TO,143
133,2021-08-15,AC,2
133,2021-08-15,AL,319
133,2021-08-15,AM,119
133,2021-08-15,AP,22
133,2021-08-15,BA,551
133,2021-08-15,CE,230
133,2021-08-15,DF,498
133,2021-08-15,ES,538
133,2021-08-15,GO,829
133,2021-08-15,MA,78
133,2021-08-15,MG,2128
133,2021-08-15,MS,237
133,2021-08-15,MT,272
133,2021-08-15,PA,49
133,2021-08-15,PB,374
133,2021-08-15,PE,290
133,2021-08-15,PI,65
133,2021-08-15,PR,1612
133,2021-08-15,RJ,99
133,2021-08-15,RN,71
133,2021-08-15,RO,28
133,2021-08-15,RR,32
133,2021-08-15,RS,583
133,2021-08-15,SC,644
133,2021-08-15,SE,44
133,2021-08-15,SP,3906
133,2021-08-15,TO,146
133,2021-08-16,AC,3
133,2021-08-16,AL,214
133,2021-08-16,AM,177
133,2021-08-16,AP,28
133,2021-08-16,BA,320
133,2021-08-16,CE,133
133,2021-08-16,DF,768
133,2021-08-16,ES,485
133,2021-08-16,GO,4156
133,2021-08-16,MA,262
133,2021-08-16,MG,1113
133,2021-08-16,MS,436
133,2021-08-16,MT,991
133,2021-08-16,PA,462
133,2021-08-16,PB,104
133,2021-08-16,PE,200
133,2021-08-16,PI,275
133,2021-08-16,PR,1602
133,2021-08-16,RJ,2418
133,2021-08-16,RN,110
133,2021-08-16,RO,14
133,2021-08-16,RR,124
133,2021-08-16,RS,410
133,2021-08-16,SC,906
133,2021-08-16,SE,9
133,2021-08-16,SP,2048
133,2021-08-16,TO,407
133,2021-08-17,AC,110
133,2021-08-17,AL,117
133,2021-08-17,AM,269
133,2021-08-17,AP,18
133,2021-08-17,BA,923
133,2021-08-17,CE,607
133,2021-08-17,DF,479
133,2021-08-17,ES,719
133,2021-08-17,GO,4607
133,2021-08-17,MA,684
133,2021-08-17,MG,3315
133,2021-08-17,MS,470
133,2021-08-17,MT,1808
133,2021-08-17,PA,559
133,2021-08-17,PB,251
133,2021-08-17,PE,584
133,2021-08-17,PI,243
133,2021-08-17,PR,4756
133,2021-08-17,RJ,4925
133,2021-08-17,RN,630
133,2021-08-17,RO,462
133,2021-08-17,RR,160
133,2021-08-17,RS,1341
133,2021-08-17,SC,2030
133,2021-08-17,SE,17
133,2021-08-17,SP,8607
133,2021-08-17,TO,302
133,2021-08-18,AC,5
133,2021-08-18,AL,173
133,2021-08-18,AM,273
133,2021-08-18,AP,68
133,2021-08-18,BA,953
133,2021-08-18,CE,435
133,2021-08-18,DF,582
133,2021-08-18,ES,937
133,2021-08-18,GO,3850
133,2021-08-18,MA,645
133,2021-08-18,MG,4250
133,2021-08-18,MS,375
133,2021-08-18,MT,825
133,2021-08-18,PA,545
133,2021-08-18,PB,630
133,2021-08-18,PE,898
133,2021-08-18,PI,223
133,2021-08-18,PR,7055
133,2021-08-18,RJ,4977
133,2021-08-18,RN,135
133,2021-08-18,RO,212
133,2021-08-18,RR,149
133,2021-08-18,RS,1792
133,2021-08-18,SC,1495
133,2021-08-18,SE,63
133,2021-08-18,SP,8317
133,2021-08-18,TO,300
133,2021-08-19,AC,31
133,2021-08-19,AL,143
133,2021-08-19,AM,245
133,2021-08-19,AP,51
133,2021-08-19,BA,978
133,2021-08-19,CE,594
133,2021-08-19,DF,503
133,2021-08-19,ES,1089
133,2021-08-19,GO,3295
133,2021-08-19,MA,484
133,2021-08-19,MG,4237
133,2021-08-19,MS,525
133,2021-08-19,MT,1195
133,2021-08-19,PA,554
133,2021-08-19,PB,560
133,2021-08-19,PE,533
133,2021-08-19,PI,270
133,2021-08-19,PR,3533
133,2021-08-19,RJ,4770
133,2021-08-19,RN,205
133,2021-08-19,RO,193
133,2021-08-19,RR,265
133,2021-08-19,RS,1696
133,2021-08-19,SC,1679
133,2021-08-19,SE,55
133,2021-08-19,SP,8001
133,2021-08-19,TO,324
133,2021-08-20,AC,33
133,2021-08-20,AL,142
133,2021-08-20,AM,178
133,2021-08-20,AP,38
133,2021-08-20,BA,715
133,2021-08-20,CE,548
133,2021-08-20,DF,762
133,2021-08-20,ES,1015
133,2021-08-20,GO,2496
133,2021-08-20,MA,475
133,2021-08-20,MG,3829
133,2021-08-20,MS,490
133,2021-08-20,MT,1058
133,2021-08-20,PA,545
133,2021-08-20,PB,431
133,2021-08-20,PE,550
133,2021-08-20,PI,258
133,2021-08-20,PR,3436
133,2021-08-20,RJ,4370
133,2021-08-20,RN,523
133,2021-08-20,RO,162
133,2021-08-20,RR,193
133,2021-08-20,RS,2357
133,2021-08-20,SC,2167
133,2021-08-20,SE,36
133,2021-08-20,SP,7111
133,2021-08-20,TO,288
133,2021-08-21,AC,7
133,2021-08-21,AL,143
133,2021-08-21,AM,173
133,2021-08-21,AP,16
133,2021-08-21,BA,1006
133,2021-08-21,CE,357
133,2021-08-21,DF,843
133,2021-08-21,ES,500
133,2021-08-21,GO,566
133,2021-08-21,MA,203
133,2021-08-21,MG,3288
133,2021-08-21,MS,416
133,2021-08-21,MT,530
133,2021-08-21,PA,36
133,2021-08-21,PB,450
133,2021-08-21,PE,477
133,2021-08-21,PI,142
133,2021-08-21,PR,4027
133,2021-08-21,RJ,1910
133,2021-08-21,RN,99
133,2021-08-21,RO,86
133,2021-08-21,RR,129
133,2021-08-21,RS,1458
133,2021-08-21,SC,1582
133,2021-08-21,SE,32
133,2021-08-21,SP,6844
133,2021-08-21,TO,0
134,2021-08-22,AC,2
134,2021-08-22,AL,198
134,2021-08-22,AM,190
134,2021-08-22,AP,8
134,2021-08-22,BA,366
134,2021-08-22,CE,139
134,2021-08-22,DF,412
134,2021-08-22,ES,189
134,2021-08-22,GO,353
134,2021-08-22,MA,117
134,2021-08-22,MG,1917
134,2021-08-22,MS,346
134,2021-08-22,MT,254
134,2021-08-22,PA,45
134,2021-08-22,PB,299
134,2021-08-22,PE,179
134,2021-08-22,PI,100
134,2021-08-22,PR,1696
134,2021-08-22,RJ,2209
134,2021-08-22,RN,12
134,2021-08-22,RO,66
134,2021-08-22,RR,15
134,2021-08-22,RS,529
134,2021-08-22,SC,571
134,2021-08-22,SE,110
134,2021-08-22,SP,3190
134,2021-08-22,TO,432
134,2021-08-23,AC,2
134,2021-08-23,AL,117
134,2021-08-23,AM,88
134,2021-08-23,AP,27
134,2021-08-23,BA,350
134,2021-08-23,CE,0
134,2021-08-23,DF,1131
134,2021-08-23,ES,716
134,2021-08-23,GO,3243
134,2021-08-23,MA,176
134,2021-08-23,MG,845
134,2021-08-23,MS,297
134,2021-08-23,MT,983
134,2021-08-23,PA,450
134,2021-08-23,PB,120
134,2021-08-23,PE,114
134,2021-08-23,PI,189
134,2021-08-23,PR,1685
134,2021-08-23,RJ,1370
134,2021-08-23,RN,153
134,2021-08-23,RO,135
134,2021-08-23,RR,120
134,2021-08-23,RS,305
134,2021-08-23,SC,843
134,2021-08-23,SE,7
134,2021-08-23,SP,1942
134,2021-08-23,TO,234
134,2021-08-24,AC,42
134,2021-08-24,AL,154
134,2021-08-24,AM,162
134,2021-08-24,AP,18
134,2021-08-24,BA,844
134,2021-08-24,CE,85
134,2021-08-24,DF,482
134,2021-08-24,ES,817
134,2021-08-24,GO,3889
134,2021-08-24,MA,483
134,2021-08-24,MG,2895
134,2021-08-24,MS,378
134,2021-08-24,MT,1084
134,2021-08-24,PA,671
134,2021-08-24,PB,264
134,2021-08-24,PE,504
134,2021-08-24,PI,227
134,2021-08-24,PR,1919
134,2021-08-24,RJ,4409
134,2021-08-24,RN,183
134,2021-08-24,RO,166
134,2021-08-24,RR,26
134,2021-08-24,RS,1426
134,2021-08-24,SC,1960
134,2021-08-24,SE,33
134,2021-08-24,SP,8349
134,2021-08-24,TO,338
134,2021-08-25,AC,5
134,2021-08-25,AL,374
134,2021-08-25,AM,216
134,2021-08-25,AP,27
134,2021-08-25,BA,662
134,2021-08-25,CE,525
134,2021-08-25,DF,739
134,2021-08-25,ES,874
134,2021-08-25,GO,2457
134,2021-08-25,MA,449
134,2021-08-25,MG,3925
134,2021-08-25,MS,390
134,2021-08-25,MT,1102
134,2021-08-25,PA,538
134,2021-08-25,PB,96
134,2021-08-25,PE,660
134,2021-08-25,PI,264
134,2021-08-25,PR,1901
134,2021-08-25,RJ,4135
134,2021-08-25,RN,181
134,2021-08-25,RO,164
134,2021-08-25,RR,273
134,2021-08-25,RS,1269
134,2021-08-25,SC,1626
134,2021-08-25,SE,56
134,2021-08-25,SP,6698
134,2021-08-25,TO,354
134,2021-08-26,AC,32
134,2021-08-26,AL,301
134,2021-08-26,AM,177
134,2021-08-26,AP,25
134,2021-08-26,BA,1086
134,2021-08-26,CE,284
134,2021-08-26,DF,546
134,2021-08-26,ES,719
134,2021-08-26,GO,2273
134,2021-08-26,MA,764
134,2021-08-26,MG,4672
134,2021-08-26,MS,285
134,2021-08-26,MT,961
134,2021-08-26,PA,426
134,2021-08-26,PB,907
134,2021-08-26,PE,527
134,2021-08-26,PI,257
134,2021-08-26,PR,2339
134,2021-08-26,RJ,3543
134,2021-08-26,RN,108
134,2021-08-26,RO,166
134,2021-08-26,RR,67
134,2021-08-26,RS,1223
134,2021-08-26,SC,2000
134,2021-08-26,SE,66
134,2021-08-26,SP,6836
134,2021-08-26,TO,329
134,2021-08-27,AC,37
134,2021-08-27,AL,232
134,2021-08-27,AM,131
134,2021-08-27,AP,25
134,2021-08-27,BA,1018
134,2021-08-27,CE,862
134,2021-08-27,DF,853
134,2021-08-27,ES,912
134,2021-08-27,GO,2446
134,2021-08-27,MA,394
134,2021-08-27,MG,2143
134,2021-08-27,MS,276
134,2021-08-27,MT,1023
134,2021-08-27,PA,450
134,2021-08-27,PB,353
134,2021-08-27,PE,486
134,2021-08-27,PI,195
134,2021-08-27,PR,2293
134,2021-08-27,RJ,2450
134,2021-08-27,RN,157
134,2021-08-27,RO,99
134,2021-08-27,RR,201
134,2021-08-27,RS,1183
134,2021-08-27,SC,1563
134,2021-08-27,SE,18
134,2021-08-27,SP,7635
134,2021-08-27,TO,317
134,2021-08-28,AC,4
134,2021-08-28,AL,229
134,2021-08-28,AM,126
134,2021-08-28,AP,17
134,2021-08-28,BA,790
134,2021-08-28,CE,336
134,2021-08-28,DF,571
134,2021-08-28,ES,519
134,2021-08-28,GO,872
134,2021-08-28,MA,184
134,2021-08-28,MG,3248
134,2021-08-28,MS,279
134,2021-08-28,MT,979
134,2021-08-28,PA,95
134,2021-08-28,PB,384
134,2021-08-28,PE,435
134,2021-08-28,PI,121
134,2021-08-28,PR,1972
134,2021-08-28,RJ,2281
134,2021-08-28,RN,89
134,2021-08-28,RO,160
134,2021-08-28,RR,73
134,2021-08-28,RS,1230
134,2021-08-28,SC,1398
134,2021-08-28,SE,16
134,2021-08-28,SP,6403
134,2021-08-28,TO,133
135,2021-08-29,AC,1
135,2021-08-29,AL,167
135,2021-08-29,AM,63
135,2021-08-29,AP,10
135,2021-08-29,BA,387
135,2021-08-29,CE,0
135,2021-08-29,DF,680
135,2021-08-29,ES,506
135,2021-08-29,GO,684
135,2021-08-29,MA,41
135,2021-08-29,MG,1992
135,2021-08-29,MS,64
135,2021-08-29,MT,53
135,2021-08-29,PA,5
135,2021-08-29,PB,278
135,2021-08-29,PE,231
135,2021-08-29,PI,72
135,2021-08-29,PR,1240
135,2021-08-29,RJ,622
135,2021-08-29,RN,1
135,2021-08-29,RO,23
135,2021-08-29,RR,14
135,2021-08-29,RS,403
135,2021-08-29,SC,521
135,2021-08-29,SE,27
135,2021-08-29,SP,3042
135,2021-08-29,TO,136
135,2021-08-30,AC,1
135,2021-08-30,AL,44
135,2021-08-30,AM,109
135,2021-08-30,AP,10
135,2021-08-30,BA,341
135,2021-08-30,CE,169
135,2021-08-30,DF,996
135,2021-08-30,ES,750
135,2021-08-30,GO,1908
135,2021-08-30,MA,151
135,2021-08-30,MG,597
135,2021-08-30,MS,272
135,2021-08-30,MT,1015
135,2021-08-30,PA,495
135,2021-08-30,PB,158
135,2021-08-30,PE,351
135,2021-08-30,PI,194
135,2021-08-30,PR,1091
135,2021-08-30,RJ,333
135,2021-08-30,RN,91
135,2021-08-30,RO,177
135,2021-08-30,RR,67
135,2021-08-30,RS,652
135,2021-08-30,SC,734
135,2021-08-30,SE,32
135,2021-08-30,SP,1808
135,2021-08-30,TO,250
135,2021-08-31,AC,19
135,2021-08-31,AL,72
135,2021-08-31,AM,151
135,2021-08-31,AP,7
135,2021-08-31,BA,624
135,2021-08-31,CE,240
135,2021-08-31,DF,531
135,2021-08-31,ES,826
135,2021-08-31,GO,4346
135,2021-08-31,MA,473
135,2021-08-31,MG,2509
135,2021-08-31,MS,305
135,2021-08-31,MT,1055
135,2021-08-31,PA,566
135,2021-08-31,PB,152
135,2021-08-31,PE,508
135,2021-08-31,PI,259
135,2021-08-31,PR,1139
135,2021-08-31,RJ,2599
135,2021-08-31,RN,144
135,2021-08-31,RO,175
135,2021-08-31,RR,174
135,2021-08-31,RS,843
135,2021-08-31,SC,1504
135,2021-08-31,SE,13
135,2021-08-31,SP,7360
135,2021-08-31,TO,243
135,2021-09-01,AC,8
135,2021-09-01,AL,126
135,2021-09-01,AM,147
135,2021-09-01,AP,12
135,2021-09-01,BA,805
135,2021-09-01,CE,242
135,2021-09-01,DF,1185
135,2021-09-01,ES,777
135,2021-09-01,GO,3088
135,2021-09-01,MA,473
135,2021-09-01,MG,2892
135,2021-09-01,MS,260
135,2021-09-01,MT,1016
135,2021-09-01,PA,341
135,2021-09-01,PB,407
135,2021-09-01,PE,1057
135,2021-09-01,PI,201
135,2021-09-01,PR,1270
135,2021-09-01,RJ,2110
135,2021-09-01,RN,117
135,2021-09-01,RO,239
135,2021-09-01,RR,102
135,2021-09-01,RS,792
135,2021-09-01,SC,1297
135,2021-09-01,SE,15
135,2021-09-01,SP,6454
135,2021-09-01,TO,307
135,2021-09-02,AC,4
135,2021-09-02,AL,97
135,2021-09-02,AM,134
135,2021-09-02,AP,18
135,2021-09-02,BA,830
135,2021-09-02,CE,464
135,2021-09-02,DF,1021
135,2021-09-02,ES,630
135,2021-09-02,GO,2528
135,2021-09-02,MA,357
135,2021-09-02,MG,3991
135,2021-09-02,MS,329
135,2021-09-02,MT,884
135,2021-09-02,PA,382
135,2021-09-02,PB,441
135,2021-09-02,PE,571
135,2021-09-02,PI,196
135,2021-09-02,PR,3281
135,2021-09-02,RJ,2105
135,2021-09-02,RN,101
135,2021-09-02,RO,136
135,2021-09-02,RR,122
135,2021-09-02,RS,729
135,2021-09-02,SC,1237
135,2021-09-02,SE,32
135,2021-09-02,SP,6120
135,2021-09-02,TO,281
135,2021-09-03,AC,20
135,2021-09-03,AL,111
135,2021-09-03,AM,175
135,2021-09-03,AP,24
135,2021-09-03,BA,814
135,2021-09-03,CE,255
135,2021-09-03,DF,1054
135,2021-09-03,ES,700
135,2021-09-03,GO,1784
135,2021-09-03,MA,340
135,2021-09-03,MG,1467
135,2021-09-03,MS,258
135,2021-09-03,MT,827
135,2021-09-03,PA,220
135,2021-09-03,PB,630
